"sbj_id","test_num","blok","typ","error","correct","age","rt","gain","peak_velocity"
"N9",1,5,"p",1,59,1,252.783333333333,0.854166666666667,316.983333333333
"P0",1,1,"p",1,59,0,274.366666666667,0.889316666666667,394.883333333333
"P0",1,2,"a",2,38,0,346.75,0.84205,360.8
"P0",1,3,"a",2,37,0,311.051282051282,0.803179487179487,340.128205128205
"P0",1,4,"a",2,38,0,341.625,0.782725,336.35
"P0",1,5,"p",0,59,0,308.847457627119,0.868694915254237,373
"P1",1,1,"p",0,51,1,268.392156862745,0.869235294117647,335.823529411765
"P1",1,2,"a",1,38,1,341.179487179487,0.939410256410256,446.641025641026
"P1",1,3,"a",7,33,1,338.875,0.9558,357
"P1",1,4,"a",7,31,1,314.131578947368,0.842736842105263,312.210526315789
"P1",1,5,"p",0,56,1,257.910714285714,0.884785714285714,351.375
"P2",1,1,"p",1,51,1,200.423076923077,0.810846153846154,283.788461538462
"P2",1,2,"a",13,23,1,327.944444444444,0.692222222222222,205.805555555556
"P2",1,3,"a",11,27,1,343.684210526316,0.672684210526316,217.894736842105
"P2",1,4,"a",15,19,1,323.882352941176,0.704029411764706,217.852941176471
"P2",1,5,"p",6,48,1,260.574074074074,0.744518518518518,273.462962962963
"P3",1,1,"p",2,57,1,298.423728813559,0.769118644067797,419.627118644068
"P3",1,2,"a",4,36,1,343.95,0.7199,244.425
"P3",1,3,"a",5,34,1,361.358974358974,0.623025641025641,202.384615384615
"P3",1,4,"a",1,39,1,427.975,0.62045,213.525
"P3",1,5,"p",1,58,1,304.847457627119,0.785271186440678,337.796610169492
"P9",1,2,"a",5,32,0,317.243243243243,0.712756756756757,405.054054054054
"P9",1,3,"a",4,36,0,308.025,0.7305,443.175
"P9",1,4,"a",4,35,0,302.538461538462,0.628512820512821,463.538461538462
"P9",1,5,"p",0,58,0,248.137931034483,0.805206896551724,385.48275862069
"Q2",1,1,"p",5,51,1,280.910714285714,0.614875,256.982142857143
"Q2",1,2,"a",8,31,1,396.666666666667,0.475410256410256,245.025641025641
"Q2",1,3,"a",10,28,1,389.894736842105,0.545815789473684,264.736842105263
"Q2",1,4,"a",13,27,1,399.525,0.443025,233.6
"Q2",1,5,"p",4,53,1,266.19298245614,0.584385964912281,261.736842105263
"Q3",1,1,"p",1,55,0,316.410714285714,0.924821428571429,360.267857142857
"Q3",1,2,"a",3,36,0,303.564102564103,0.935538461538462,368.974358974359
"Q3",1,3,"a",5,34,0,324.307692307692,0.878717948717949,344.717948717949
"Q3",1,4,"a",3,33,0,304.25,0.811361111111111,329.25
"Q3",1,5,"p",5,51,0,273.303571428571,0.790696428571429,352.982142857143
"Q4",1,1,"p",2,54,1,305.625,0.809142857142857,243.125
"Q4",1,2,"a",2,37,1,388.307692307692,0.879102564102564,219.410256410256
"Q4",1,3,"a",4,32,1,395.638888888889,0.718333333333333,188.083333333333
"Q4",1,4,"a",5,32,1,367.405405405405,0.730405405405405,191.054054054054
"Q4",1,5,"p",4,45,1,315.979591836735,0.741877551020408,293.469387755102
"Q5",1,1,"p",2,57,0,322.152542372881,0.836559322033898,395.491525423729
"Q5",1,2,"a",0,40,0,368.7,0.826575,351.175
"Q5",1,3,"a",3,36,0,330.48717948718,0.777025641025641,301.025641025641
"Q5",1,4,"a",1,38,0,322.102564102564,0.790871794871795,402.48717948718
"Q5",1,5,"p",5,51,0,268.607142857143,0.769607142857143,325.625
"Q6",1,1,"p",0,58,0,247.413793103448,0.728913793103448,353.068965517241
"Q6",1,2,"a",4,36,0,247.65,0.671225,322.65
"Q6",1,3,"a",8,32,0,263.575,0.707375,372.1
"Q6",1,4,"a",3,36,0,297.51282051282,0.731794871794872,340.974358974359
"Q6",1,5,"p",1,58,0,220.084745762712,0.717016949152542,359.305084745763
"Q9",1,1,"p",0,60,0,266.033333333333,0.86735,336.7
"Q9",1,2,"a",1,39,0,317.275,0.8739,321.225
"Q9",1,3,"a",2,38,0,305.175,0.892825,308.1
"Q9",1,4,"a",0,40,0,270.675,0.855975,309
"Q9",1,5,"p",0,59,0,227.864406779661,0.848203389830508,330.28813559322
"R0",1,1,"p",1,59,0,268.9,0.9008,335.9
"R0",1,2,"a",2,38,0,277.275,0.866525,334.225
"R0",1,3,"a",1,39,0,299.425,0.910025,347.925
"R0",1,4,"a",0,40,0,287.125,0.91995,344.075
"R0",1,5,"p",3,57,0,314.55,0.878933333333333,347.7
"R1",1,1,"p",0,57,0,319.052631578947,0.86719298245614,284.035087719298
"R1",1,2,"a",5,32,0,359.459459459459,0.842027027027027,381.216216216216
"R1",1,3,"a",6,33,0,365.410256410256,0.830461538461538,322.974358974359
"R1",1,4,"a",5,34,0,384.333333333333,0.834051282051282,273.230769230769
"R1",1,5,"p",1,58,0,278.033898305085,0.836762711864407,318.440677966102
"R2",1,1,"p",2,53,1,298.218181818182,0.892690909090909,366.872727272727
"R2",1,2,"a",12,27,1,288.051282051282,0.833153846153846,329
"R2",1,3,"a",11,25,1,316.138888888889,0.84825,292.138888888889
"R2",1,4,"a",17,20,1,295.189189189189,0.777756756756757,265.756756756757
"R2",1,5,"p",7,46,1,260,0.737339622641509,279.358490566038
"R3",1,1,"p",0,58,1,327.98275862069,0.788413793103448,282.827586206897
"R3",1,2,"a",4,35,1,344.076923076923,0.792,271.948717948718
"R3",1,3,"a",7,30,1,350.432432432432,0.719378378378378,240.513513513514
"R3",1,4,"a",10,29,1,313.589743589744,0.639282051282051,229.974358974359
"R3",1,5,"p",4,54,1,362.879310344828,0.780568965517241,256.413793103448
"R4",1,1,"p",0,60,0,281.133333333333,0.882533333333333,363.2
"R4",1,2,"a",6,34,0,344.4,0.570025,268.225
"R4",1,3,"a",3,36,0,363.615384615385,0.652051282051282,298.384615384615
"R4",1,4,"a",3,35,0,347.815789473684,0.72528947368421,315.421052631579
"R4",1,5,"p",0,60,0,272.966666666667,0.806666666666667,338.9
"R8",1,1,"p",0,59,1,300.254237288136,0.786322033898305,285.949152542373
"R8",1,2,"a",0,40,1,306.55,0.6303,251.175
"R8",1,3,"a",0,39,1,305.205128205128,0.651589743589744,259.871794871795
"R8",1,4,"a",0,40,1,298.85,0.7019,271.225
"R8",1,5,"p",1,59,1,287.2,0.80595,304.2
"R9",1,1,"p",0,59,0,288.881355932203,0.92435593220339,494.508474576271
"R9",1,2,"a",1,38,0,293.410256410256,0.882153846153846,568.846153846154
"R9",1,3,"a",2,38,0,322.125,0.92795,488.425
"R9",1,4,"a",2,38,0,342.875,0.8892,404.425
"R9",1,5,"p",1,59,0,267.8,0.871216666666667,333.916666666667
"S1",1,1,"p",0,58,0,270.862068965517,0.930051724137931,334.568965517241
"S1",1,2,"a",0,40,0,364.225,0.8921,313.3
"S1",1,3,"a",0,40,0,335.625,0.864525,303.825
"S1",1,4,"a",0,39,0,351.589743589744,0.841461538461538,305.282051282051
"S1",1,5,"p",0,57,0,251.035087719298,0.912543859649123,335.280701754386
"S2",1,1,"p",0,58,0,319.586206896552,0.888327586206897,356.862068965517
"S2",1,2,"a",5,34,0,340.74358974359,0.765102564102564,283.307692307692
"S2",1,3,"a",2,35,0,340.108108108108,0.645756756756757,254.594594594595
"S2",1,4,"a",1,32,0,310.575757575758,0.937060606060606,358.212121212121
"S2",1,5,"p",7,48,0,293.345454545455,0.651872727272727,317.036363636364
"S4",1,1,"p",0,58,0,290.206896551724,0.953275862068966,317.758620689655
"S4",1,2,"a",1,39,0,382.375,1.08095,303.5
"S4",1,3,"a",2,35,0,446.675675675676,0.881216216216216,262.324324324324
"S4",1,4,"a",3,35,0,437.921052631579,0.913447368421053,257.578947368421
"S4",1,5,"p",0,58,0,384.344827586207,0.925379310344828,279.120689655172
"S5",1,1,"p",0,60,0,327.15,0.79525,411.95
"S5",1,2,"a",1,36,0,331.27027027027,0.781054054054054,412.756756756757
"S5",1,3,"a",1,38,0,314.179487179487,0.819692307692308,372.641025641026
"S5",1,4,"a",2,38,0,331.675,0.888925,386.775
"S5",1,5,"p",2,56,0,298.189655172414,0.769655172413793,401.258620689655
"S6",1,1,"p",1,58,0,249.508474576271,0.778745762711864,312.050847457627
"S6",1,2,"a",0,39,0,278.666666666667,0.681846153846154,289.769230769231
"S6",1,3,"a",2,38,0,259.7,0.73325,301.6
"S6",1,4,"a",6,33,0,252.948717948718,0.72074358974359,305.615384615385
"S6",1,5,"p",2,56,0,213.706896551724,0.727672413793103,347.48275862069
"S7",1,1,"p",1,59,0,314.95,0.6837,258.45
"S7",1,2,"a",5,35,0,341.575,0.69935,248.25
"S7",1,3,"a",4,36,0,343.25,0.7278,241.5
"S7",1,4,"a",3,33,0,375.222222222222,0.738638888888889,297.361111111111
"S7",1,5,"p",3,55,0,291.362068965517,0.689775862068965,284.775862068966
"S9",1,1,"p",3,55,1,311.5,0.806310344827586,264.344827586207
"S9",1,2,"a",8,27,1,398.285714285714,0.645742857142857,221.571428571429
"S9",1,3,"a",8,26,1,364.764705882353,0.665441176470588,219.941176470588
"S9",1,4,"a",9,26,1,297.342857142857,0.500571428571429,184.228571428571
"S9",1,5,"p",6,47,1,249.716981132075,0.674490566037736,284.22641509434
"T0",1,1,"p",1,55,0,280.178571428571,0.977875,365.910714285714
"T0",1,2,"a",4,36,0,308.875,1.0256,390.4
"T0",1,3,"a",1,35,0,284.305555555556,1.09880555555556,377.5
"T0",1,4,"a",5,34,0,319.51282051282,0.898410256410256,318.307692307692
"T0",1,5,"p",2,56,0,279.948275862069,0.968103448275862,350.896551724138
"T5",1,1,"p",0,59,0,314.542372881356,0.795186440677966,383.745762711864
"T5",1,2,"a",7,26,0,431.606060606061,0.853424242424242,343.212121212121
"T5",1,3,"a",6,32,0,437.684210526316,0.803315789473684,329.973684210526
"T5",1,4,"a",8,28,0,385.333333333333,0.725833333333333,308.777777777778
"T5",1,5,"p",3,52,0,292.345454545455,0.751472727272727,372.963636363636
"T6",1,1,"p",9,46,1,222.781818181818,0.650327272727273,233.781818181818
"T6",1,2,"a",12,23,1,284.4,0.702342857142857,244.6
"T6",1,3,"a",12,27,1,302.589743589744,0.626230769230769,222.435897435897
"T6",1,4,"a",8,25,1,276.848484848485,0.670363636363636,234.30303030303
"T6",1,5,"p",9,45,1,220.962962962963,0.630037037037037,232.314814814815
"T8",1,1,"p",0,60,0,285.6,0.85625,402.55
"T8",1,2,"a",0,40,0,329.625,0.82075,409.625
"T8",1,3,"a",0,40,0,377.875,0.83855,421.325
"T8",1,4,"a",0,39,0,335.794871794872,0.863564102564103,405.205128205128
"T8",1,5,"p",0,60,0,288.583333333333,0.84535,404.5
"U1",1,1,"p",3,55,1,257.810344827586,0.682120689655172,222.51724137931
"U1",1,2,"a",3,37,1,302.275,0.634575,190.125
"U1",1,3,"a",2,37,1,335.666666666667,0.65225641025641,189.435897435897
"U1",1,4,"a",6,33,1,319.666666666667,0.626512820512821,206.230769230769
"U1",1,5,"p",0,57,1,298.298245614035,0.643701754385965,211.052631578947
"U2",1,1,"p",0,60,0,262.583333333333,0.794766666666667,239.4
"U2",1,2,"a",1,39,0,275.65,0.735225,204.175
"U2",1,3,"a",1,38,0,281.74358974359,0.752461538461538,232.589743589744
"U2",1,4,"a",3,37,0,286.375,0.749225,189.95
"U2",1,5,"p",2,57,0,234.966101694915,0.757203389830508,316.949152542373
"U3",1,1,"p",0,58,0,348.396551724138,0.883551724137931,273.293103448276
"U3",1,2,"a",0,40,0,391.9,0.81425,250.225
"U3",1,3,"a",1,39,0,392.475,0.795875,251.3
"U3",1,4,"a",2,37,0,416.769230769231,0.793333333333333,241.384615384615
"U3",1,5,"p",0,59,0,294.627118644068,0.822050847457627,265.186440677966
"U6",1,1,"p",0,56,1,338.517857142857,0.775732142857143,358.857142857143
"U6",1,2,"a",3,33,1,447.138888888889,0.836083333333333,358.333333333333
"U6",1,3,"a",3,35,1,407.552631578947,0.752947368421053,350.526315789474
"U6",1,4,"a",5,33,1,395.157894736842,0.753631578947368,356.236842105263
"U6",1,5,"p",1,58,1,311.338983050847,0.724762711864407,356.813559322034
"U8",1,1,"p",3,51,0,265.277777777778,0.873981481481481,337.981481481481
"U8",1,2,"a",6,29,0,361.114285714286,1.02197142857143,330.4
"U8",1,3,"a",8,26,0,301.588235294118,1.08820588235294,290.705882352941
"U8",1,4,"a",5,22,0,325.222222222222,0.779333333333333,248.592592592593
"U8",1,5,"p",1,48,0,259,0.747448979591837,288.122448979592
"U9",1,1,"p",3,54,1,291.59649122807,0.825754385964912,274.263157894737
"U9",1,2,"a",3,37,1,313.1,0.81395,291.625
"U9",1,3,"a",2,38,1,301.15,0.841775,275.8
"U9",1,4,"a",3,37,1,322.75,0.801625,269.925
"U9",1,5,"p",1,55,1,279.089285714286,0.80125,271.910714285714
"V0",1,1,"p",0,60,0,253.433333333333,0.929983333333333,320.95
"V0",1,2,"a",4,36,0,291.15,0.94575,294.125
"V0",1,3,"a",2,38,0,305.125,0.910625,306.625
"V0",1,4,"a",3,37,0,311.55,0.88065,275
"V0",1,5,"p",0,60,0,262.416666666667,0.924133333333333,308.95
"V1",1,1,"p",0,58,1,325.01724137931,0.811793103448276,206.344827586207
"V1",1,2,"a",3,36,1,416.666666666667,0.711794871794872,199.512820512821
"V1",1,3,"a",4,34,1,399,0.543578947368421,165.210526315789
"V1",1,4,"a",5,29,1,377.676470588235,0.501441176470588,153.735294117647
"V1",1,5,"p",0,47,1,321.276595744681,0.645382978723404,178.31914893617
"V2",1,1,"p",2,55,0,282.877192982456,0.857105263157895,268.421052631579
"V2",1,2,"a",19,20,0,357.051282051282,0.73474358974359,233.794871794872
"V2",1,3,"a",5,30,0,401.257142857143,0.796314285714286,272.8
"V2",1,4,"a",1,37,0,371.868421052632,0.759315789473684,262.5
"V2",1,5,"p",0,60,0,284.783333333333,0.82395,276.3
"V3",1,1,"p",2,53,1,480.309090909091,0.681654545454545,338.727272727273
"V3",1,2,"a",3,36,1,451.897435897436,0.739205128205128,230.948717948718
"V3",1,3,"a",3,36,1,410.615384615385,0.686230769230769,241.974358974359
"V3",1,4,"a",4,32,1,412.138888888889,0.639833333333333,350.444444444444
"V3",1,5,"p",3,55,1,452.758620689655,0.651206896551724,246.913793103448
"V4",1,1,"p",6,50,1,268.571428571429,0.660589285714286,227.428571428571
"V4",1,2,"a",5,32,1,333.675675675676,0.609594594594595,185.135135135135
"V4",1,3,"a",13,24,1,323.648648648649,0.696432432432432,199.405405405405
"V4",1,4,"a",8,27,1,353.514285714286,0.662114285714286,214.457142857143
"V4",1,5,"p",5,49,1,303.592592592593,0.674259259259259,231.148148148148
"V8",1,1,"p",0,59,0,232.186440677966,0.86564406779661,333.915254237288
"V8",1,2,"a",1,39,0,286.6,0.86905,320.875
"V8",1,3,"a",3,36,0,269.846153846154,0.847076923076923,315.410256410256
"V8",1,4,"a",2,23,0,263.68,0.79964,298.28
"V8",1,5,"p",0,58,0,209.896551724138,0.862258620689655,338.396551724138
"W0",1,1,"p",7,40,0,216.659574468085,0.674702127659574,257.808510638298
"W0",1,2,"a",12,26,0,296.842105263158,0.753078947368421,220.131578947368
"W0",1,3,"a",17,20,0,260.432432432432,0.823405405405405,295.054054054054
"W0",1,4,"a",15,19,0,223.411764705882,0.862058823529412,213.411764705882
"W0",1,5,"p",6,45,0,200.254901960784,0.874372549019608,260.333333333333
"W2",1,1,"p",7,33,1,242.475,1.087125,271.975
"W2",1,2,"a",8,27,1,319.742857142857,0.589542857142857,210.2
"W2",1,3,"a",12,25,1,324.675675675676,0.673864864864865,231.243243243243
"W2",1,4,"a",10,25,1,317.828571428571,0.674485714285714,229.485714285714
"W2",1,5,"p",3,57,1,230.95,0.814866666666667,288.1
"W3",1,1,"p",0,59,0,323.864406779661,0.853661016949153,253.203389830508
"W3",1,2,"a",1,38,0,323.948717948718,0.704205128205128,269.974358974359
"W3",1,3,"a",1,38,0,319.692307692308,0.64274358974359,245.846153846154
"W3",1,4,"a",0,39,0,305.794871794872,0.693948717948718,255.025641025641
"W3",1,5,"p",1,56,0,281.526315789474,0.750947368421053,276.614035087719
"W5",1,1,"p",3,53,1,264.517857142857,0.841428571428571,364.035714285714
"W5",1,2,"a",17,22,1,377.025641025641,0.798538461538462,353.794871794872
"W5",1,3,"a",18,21,1,333.205128205128,0.718974358974359,320.333333333333
"W5",1,4,"a",14,25,1,350.717948717949,0.76274358974359,335.128205128205
"W5",1,5,"p",1,55,1,275.125,0.831178571428571,351.892857142857
"W6",1,1,"p",3,57,1,242.433333333333,0.868516666666667,388.566666666667
"W6",1,2,"a",2,37,1,285.846153846154,0.726692307692308,389.025641025641
"W6",1,3,"a",3,36,1,296.51282051282,0.819974358974359,407
"W6",1,4,"a",6,33,1,270.230769230769,0.72925641025641,371.897435897436
"W6",1,5,"p",5,52,1,245.333333333333,0.845842105263158,390.140350877193
"W7",1,1,"p",0,60,0,255.083333333333,0.821233333333333,301.283333333333
"W7",1,2,"a",4,36,0,250.55,0.80985,264.3
"W7",1,3,"a",3,37,0,270.1,0.848575,260.775
"W7",1,4,"a",2,38,0,280.175,0.77705,255
"W7",1,5,"p",0,60,0,269.5,0.802266666666667,288.9
"W8",1,1,"p",0,56,0,262.410714285714,0.689196428571429,254.428571428571
"W8",1,2,"a",3,37,0,325.5,0.7791,292.05
"W8",1,3,"a",2,37,0,312.051282051282,0.773794871794872,238.846153846154
"W8",1,4,"a",3,36,0,332.051282051282,0.734717948717949,317.230769230769
"W8",1,5,"p",4,54,0,292.689655172414,0.723689655172414,309.086206896552
"W9",1,1,"p",2,58,0,219.7,0.871416666666667,219.333333333333
"W9",1,2,"a",2,38,0,264.65,0.812,198.375
"W9",1,3,"a",1,38,0,275.282051282051,0.749871794871795,195.25641025641
"W9",1,4,"a",1,39,0,277.375,0.794075,209.675
"W9",1,5,"p",0,58,0,242.724137931034,0.906189655172414,243.086206896552
"X0",1,1,"p",1,56,0,212.578947368421,0.943298245614035,379.122807017544
"X0",1,2,"a",7,33,0,270.475,0.851925,266.2
"X0",1,3,"a",11,26,0,264.297297297297,0.894864864864865,281.216216216216
"X0",1,4,"a",5,29,0,266.176470588235,0.906205882352941,320.029411764706
"X0",1,5,"p",2,53,0,200.545454545455,0.929054545454545,338.018181818182
"X2",1,1,"p",6,43,1,339.020408163265,0.732326530612245,310.142857142857
"X2",1,2,"a",14,22,1,347.75,0.843583333333333,307.388888888889
"X2",1,3,"a",5,33,1,342,0.875710526315789,368.078947368421
"X2",1,4,"a",6,32,1,361.026315789474,0.964052631578947,389.026315789474
"X2",1,5,"p",5,48,1,272.622641509434,0.754924528301887,281.339622641509
"X4",1,1,"p",1,55,1,239.017857142857,0.742607142857143,332.357142857143
"X4",1,2,"a",9,30,1,347.74358974359,0.563692307692308,412.025641025641
"X4",1,3,"a",8,28,1,339.194444444444,0.669111111111111,427.888888888889
"X4",1,4,"a",6,31,1,373.837837837838,0.701027027027027,463.108108108108
"X4",1,5,"p",5,52,1,263.701754385965,0.745684210526316,296.929824561404
"X5",1,1,"p",2,58,0,276.35,0.929233333333333,390.433333333333
"X5",1,2,"a",4,35,0,271.102564102564,1.004,352.871794871795
"X5",1,3,"a",1,39,0,300.975,0.966475,344.175
"X5",1,4,"a",4,34,0,320.578947368421,0.864973684210526,327.157894736842
"X5",1,5,"p",1,54,0,248.327272727273,0.814490909090909,413.945454545455
"X7",1,1,"p",1,59,0,339.483333333333,0.83525,338.55
"X7",1,2,"a",2,37,0,378.692307692308,0.799461538461538,273.230769230769
"X7",1,3,"a",0,40,0,366.725,0.82275,300.9
"X7",1,4,"a",0,39,0,362.589743589744,0.800666666666667,272.74358974359
"X7",1,5,"p",0,59,0,322.830508474576,0.838881355932203,295.847457627119
"X8",1,1,"p",0,60,0,247.866666666667,0.990866666666667,347.783333333333
"X8",1,2,"a",1,39,0,263.925,1.021225,328.325
"X8",1,3,"a",3,37,0,274.225,0.9735,315.725
"X8",1,4,"a",1,39,0,272.325,0.991325,317.125
"X8",1,5,"p",1,59,0,247.216666666667,1.02078333333333,355.9
"X9",1,1,"p",3,57,1,282.75,0.769233333333333,295.233333333333
"X9",1,2,"a",3,35,1,314.105263157895,0.808421052631579,399.789473684211
"X9",1,3,"a",3,36,1,325.641025641026,0.776692307692308,302.307692307692
"X9",1,4,"a",3,29,1,306.59375,0.7514375,301.0625
"X9",1,5,"p",3,55,1,283.534482758621,0.758034482758621,284.431034482759
"Y0",1,1,"p",1,56,1,356.842105263158,0.892228070175439,270.263157894737
"Y0",1,2,"a",1,37,1,469.026315789474,0.891,235.631578947368
"Y0",1,3,"a",3,34,1,473.459459459459,0.839594594594595,242.351351351351
"Y0",1,4,"a",1,36,1,530.27027027027,0.825459459459459,250.432432432432
"Y0",1,5,"p",0,57,1,408.245614035088,0.86219298245614,274.228070175439
"Y2",1,1,"p",3,56,1,326.118644067797,0.791440677966102,265.949152542373
"Y2",1,2,"a",0,33,1,350.69696969697,0.834939393939394,267.484848484848
"Y2",1,3,"a",3,37,1,337.7,0.78875,272.5
"Y2",1,4,"a",4,35,1,352.717948717949,0.743897435897436,241.692307692308
"Y2",1,5,"p",2,56,1,309.293103448276,0.792689655172414,247.396551724138
"Y3",1,1,"p",4,43,1,264.617021276596,0.759042553191489,377.68085106383
"Y3",1,2,"a",16,20,1,332.333333333333,0.605444444444444,311.305555555556
"Y3",1,5,"p",8,41,1,228.897959183673,0.653122448979592,399.020408163265
"Y4",1,1,"p",3,52,1,263.345454545455,0.7032,240.218181818182
"Y4",1,2,"a",16,18,1,306.176470588235,0.566058823529412,194.294117647059
"Y4",1,3,"a",11,18,1,312.965517241379,0.543586206896552,198.137931034483
"Y4",1,4,"a",13,23,1,335.388888888889,0.729111111111111,222.555555555556
"Y4",1,5,"p",2,50,1,237.596153846154,0.781461538461538,262.711538461538
"Y5",1,1,"p",0,56,0,260.732142857143,0.757642857142857,241.357142857143
"Y5",1,2,"a",4,36,0,332.875,0.88995,286.4
"Y5",1,3,"a",5,35,0,341.7,0.790825,242.425
"Y5",1,4,"a",4,35,0,332,0.738512820512821,239.25641025641
"Y5",1,5,"p",0,60,0,279,0.848983333333333,277
"Y6",1,1,"p",1,51,1,289.961538461538,0.686365384615385,232.576923076923
"Y6",1,2,"a",17,21,1,342.157894736842,0.716868421052632,195.921052631579
"Y6",1,3,"a",6,30,1,348.083333333333,0.786888888888889,263.777777777778
"Y6",1,4,"a",12,27,1,318.897435897436,0.730358974358974,219.538461538462
"Y6",1,5,"p",8,46,1,274.111111111111,0.759259259259259,245.185185185185
"Y8",1,1,"p",0,60,1,342.35,0.886733333333333,411.25
"Y8",1,2,"a",1,39,1,404.725,0.68455,332.175
"Y8",1,3,"a",1,39,1,352.85,0.7587,337.55
"Y8",1,4,"a",0,40,1,385.35,0.834825,368.8
"Y8",1,5,"p",0,59,1,308.372881355932,0.904576271186441,522.118644067797
"Y9",1,1,"p",0,60,0,277.783333333333,0.949783333333333,299.75
"Y9",1,2,"a",0,40,0,348.75,0.9009,289.075
"Y9",1,3,"a",0,40,0,341.825,0.865475,279.45
"Y9",1,4,"a",1,39,0,372.275,0.86435,278.975
"Y9",1,5,"p",0,60,0,257.616666666667,0.930333333333333,302.6
"Z1",1,1,"p",0,59,0,329.322033898305,0.961966101694915,297.694915254237
"Z1",1,2,"a",3,37,0,302.575,0.857875,228.375
"Z1",1,3,"a",2,38,0,323.325,0.754575,214.2
"Z1",1,4,"a",1,38,0,327.923076923077,0.82651282051282,250.282051282051
"Z1",1,5,"p",0,59,0,318.830508474576,0.897491525423729,325.220338983051
"Z2",1,1,"p",5,40,1,344,0.935244444444444,305.955555555556
"Z2",1,2,"a",3,25,1,449.178571428571,0.824107142857143,259.571428571429
"Z2",1,3,"a",16,21,1,387.945945945946,0.68572972972973,302.297297297297
"Z2",1,4,"a",15,23,1,355.947368421053,0.499289473684211,219.5
"Z2",1,5,"p",4,46,1,279.62,0.69646,260.74
"Z3",1,1,"p",2,57,1,259.322033898305,0.762542372881356,305.220338983051
"Z3",1,2,"a",11,25,1,290.75,0.673916666666667,362.277777777778
"Z3",1,3,"a",6,31,1,328.027027027027,0.647540540540541,284.702702702703
"Z3",1,4,"a",5,34,1,290.794871794872,0.660820512820513,324.666666666667
"Z3",1,5,"p",1,56,1,222.877192982456,0.753736842105263,314.526315789474
"Z4",1,1,"p",0,60,0,278.75,0.777283333333333,298.9
"Z4",1,2,"a",0,39,0,328.820512820513,0.732410256410256,292.461538461538
"Z4",1,3,"a",2,38,0,306,0.7374,290.725
"Z4",1,4,"a",4,36,0,324.075,0.741975,323.225
"Z4",1,5,"p",1,57,0,251.51724137931,0.788844827586207,335.534482758621
"Z5",1,1,"p",2,58,1,310.45,0.859966666666667,310.15
"Z5",1,2,"a",0,40,1,352.225,0.8998,326.65
"Z5",1,3,"a",4,35,1,356.307692307692,0.874897435897436,316.923076923077
"Z5",1,4,"a",1,39,1,320,0.8018,287.975
"Z5",1,5,"p",0,59,1,294.271186440678,0.868186440677966,331.627118644068
"Z8",1,1,"p",0,57,0,247.982456140351,0.808561403508772,337.315789473684
"Z8",1,2,"a",3,36,0,330.897435897436,0.831358974358974,339.48717948718
"Z8",1,3,"a",8,32,0,305.875,0.819775,356.05
"Z8",1,4,"a",5,31,0,321.25,0.705638888888889,347.388888888889
"Z9",1,1,"p",2,54,1,233.625,0.784267857142857,449.482142857143
